Date	Share Link	Caption / Artist Info
Nov 10, 2024, 12:50:12 AM	https://photos.google.com/share/AF1QipNwu1KEAQX-fJ_ma6C1TQ3T-MPdYb7eTx1wV00haRe585P7y25_vSDFruIsMhFpHA/photo/AF1QipOK0uooNqpdl-iD8ySWtkMKZ6SMxaBYnGMm7ys5?key=cWhvRnlpQXdoaG52aTFwTjQ5LUNGMFBTeGk3Z2Zn	Augustus Tritsch @ The Kennedy Center  11/9/24
Nov 17, 2024, 10:14:35 PM	https://photos.google.com/share/AF1QipNwu1KEAQX-fJ_ma6C1TQ3T-MPdYb7eTx1wV00haRe585P7y25_vSDFruIsMhFpHA/photo/AF1QipNcQb6emMHD1SuqavlBJ8chv3RsAnsQFdLC1osl?key=cWhvRnlpQXdoaG52aTFwTjQ5LUNGMFBTeGk3Z2Zn	Lindsay Lou @ Strathmore 11/16/24
Nov 21, 2024, 2:00:46 PM	https://photos.google.com/share/AF1QipNwu1KEAQX-fJ_ma6C1TQ3T-MPdYb7eTx1wV00haRe585P7y25_vSDFruIsMhFpHA/photo/AF1QipP-tf1uE-Vwr47WSiNK0PtdNLRdgk_tH0gL6lrJ?key=cWhvRnlpQXdoaG52aTFwTjQ5LUNGMFBTeGk3Z2Zn	Ghalia Volt @ Warner 11/20/24
Dec 23, 2024, 5:42:12 AM	https://photos.google.com/share/AF1QipNwu1KEAQX-fJ_ma6C1TQ3T-MPdYb7eTx1wV00haRe585P7y25_vSDFruIsMhFpHA/photo/AF1QipMv4beunvUyfyM-g3B8p8MIelZv8418cZ14xLlQ?key=cWhvRnlpQXdoaG52aTFwTjQ5LUNGMFBTeGk3Z2Zn	Albert Castiglia @ JVs 12/22/24
Jan 11, 2025, 3:22:14 PM	https://photos.google.com/share/AF1QipNwu1KEAQX-fJ_ma6C1TQ3T-MPdYb7eTx1wV00haRe585P7y25_vSDFruIsMhFpHA/photo/AF1QipNgb7m7ziG5mQBBvhZIGLjoymxzKD5GacoZy92x?key=cWhvRnlpQXdoaG52aTFwTjQ5LUNGMFBTeGk3Z2Zn	Keith Roberts of Young Dubliners @ Pearl Street 1/10/2025
Jan 11, 2025, 3:22:14 PM	https://photos.google.com/share/AF1QipNwu1KEAQX-fJ_ma6C1TQ3T-MPdYb7eTx1wV00haRe585P7y25_vSDFruIsMhFpHA/photo/AF1QipNv8FAGGhJRoiTkGeL5nl_3zVM6B7wYWIxfEIfQ?key=cWhvRnlpQXdoaG52aTFwTjQ5LUNGMFBTeGk3Z2Zn	Chas Waltz (violin) of Young Dubliners @ Pearl Street 1/10/2025
Jan 26, 2025, 12:42:10 AM	https://photos.google.com/share/AF1QipNwu1KEAQX-fJ_ma6C1TQ3T-MPdYb7eTx1wV00haRe585P7y25_vSDFruIsMhFpHA/photo/AF1QipO1QZ1d_5cnovFYOL-xuHmYLb5qoQFN-MrWGQ8d?key=cWhvRnlpQXdoaG52aTFwTjQ5LUNGMFBTeGk3Z2Zn	Oliver Wood @ Birchmere 1/22/25
Jan 26, 2025, 12:42:10 AM	https://photos.google.com/share/AF1QipNwu1KEAQX-fJ_ma6C1TQ3T-MPdYb7eTx1wV00haRe585P7y25_vSDFruIsMhFpHA/photo/AF1QipOZ4LgK_AB2H_5go4dXmoQdVWMal3cTwSlpvNOt?key=cWhvRnlpQXdoaG52aTFwTjQ5LUNGMFBTeGk3Z2Zn	Langhorne Slim @ Birchmere 1/22/25
Feb 8, 2025, 4:42:21 PM	https://photos.google.com/share/AF1QipNwu1KEAQX-fJ_ma6C1TQ3T-MPdYb7eTx1wV00haRe585P7y25_vSDFruIsMhFpHA/photo/AF1QipMiUrA-I7o8_Fw4HUdcRH8t613Au1giEZIC-Fc0?key=cWhvRnlpQXdoaG52aTFwTjQ5LUNGMFBTeGk3Z2Zn	Yasmin Williams @ Birchmere 2/7/25 |  | fresh from her NPR Tiny Desk taping https://www.npr.org/2025/02/07/g-s1-45615/yasmin-williams-tiny-desk-concert
Feb 8, 2025, 9:03:24 PM	https://photos.google.com/share/AF1QipNwu1KEAQX-fJ_ma6C1TQ3T-MPdYb7eTx1wV00haRe585P7y25_vSDFruIsMhFpHA/photo/AF1QipODxZ7bZp_u5qS9cFjBzhoTx78SUGGn0i4jAjaw?key=cWhvRnlpQXdoaG52aTFwTjQ5LUNGMFBTeGk3Z2Zn	Sue Foley @ Hamilton Live 2/6/25
Feb 27, 2025, 2:51:50 PM	https://photos.google.com/share/AF1QipNwu1KEAQX-fJ_ma6C1TQ3T-MPdYb7eTx1wV00haRe585P7y25_vSDFruIsMhFpHA/photo/AF1QipM-A8jLDp-uXdUT4pikygVVStE5rdNIVCNxAa7X?key=cWhvRnlpQXdoaG52aTFwTjQ5LUNGMFBTeGk3Z2Zn	Trevor Lewington of Enter the Haggis @ The Barns at Wolf Trap 2/26/25 my birthday, show #2 of the Exit The Haggis farewell tour
Feb 28, 2025, 10:13:29 PM	https://photos.google.com/share/AF1QipNwu1KEAQX-fJ_ma6C1TQ3T-MPdYb7eTx1wV00haRe585P7y25_vSDFruIsMhFpHA/photo/AF1QipN3_ZHz5tBGxWpNFfhTGlUWE8mZLzMVkm678ssB?key=cWhvRnlpQXdoaG52aTFwTjQ5LUNGMFBTeGk3Z2Zn	Mike Zito @ Hub City Vinyl Live 2/27/25
Mar 22, 2025, 1:07:09 PM	https://photos.google.com/share/AF1QipNwu1KEAQX-fJ_ma6C1TQ3T-MPdYb7eTx1wV00haRe585P7y25_vSDFruIsMhFpHA/photo/AF1QipP7hY6dE1phWgYHf5wnump2qQ3GQL3vf5p-mVFJ?key=cWhvRnlpQXdoaG52aTFwTjQ5LUNGMFBTeGk3Z2Zn	Tikyra Jackson, drummer for Southern Avenue - Ram's Head Live on Stage 3/21/25
Mar 22, 2025, 1:07:09 PM	https://photos.google.com/share/AF1QipNwu1KEAQX-fJ_ma6C1TQ3T-MPdYb7eTx1wV00haRe585P7y25_vSDFruIsMhFpHA/photo/AF1QipMg5KbvhUdpUwLnwO3_3hnK0o7NEC6RM8W8jYLG?key=cWhvRnlpQXdoaG52aTFwTjQ5LUNGMFBTeGk3Z2Zn	Ori Naftaly of Southern Avenue and his youngest fan. Ram's Head Live on Stage 3/21/25
Mar 22, 2025, 1:07:10 PM	https://photos.google.com/share/AF1QipNwu1KEAQX-fJ_ma6C1TQ3T-MPdYb7eTx1wV00haRe585P7y25_vSDFruIsMhFpHA/photo/AF1QipMubp2hjJ7gcdHpi70XwNm50E4JrkywBFZeJ1ig?key=cWhvRnlpQXdoaG52aTFwTjQ5LUNGMFBTeGk3Z2Zn	Tierinii Jackson, voice of Southern Avenue - Ram's Head Live on Stage 3/21/25
Apr 20, 2025, 1:27:03 AM	https://photos.google.com/share/AF1QipNwu1KEAQX-fJ_ma6C1TQ3T-MPdYb7eTx1wV00haRe585P7y25_vSDFruIsMhFpHA/photo/AF1QipMQFKQEDOSTjh_qb_81r17bNYtS8Mi5t3KaOHsG?key=cWhvRnlpQXdoaG52aTFwTjQ5LUNGMFBTeGk3Z2Zn	Valerie June, Ram's Head Live on Stage 4/18/25
May 3, 2025, 2:54:22 PM	https://photos.google.com/share/AF1QipNwu1KEAQX-fJ_ma6C1TQ3T-MPdYb7eTx1wV00haRe585P7y25_vSDFruIsMhFpHA/photo/AF1QipPDSiw5TiFfVYBoAutYdxJdxxm_xLWbd19RhMPa?key=cWhvRnlpQXdoaG52aTFwTjQ5LUNGMFBTeGk3Z2Zn	Danielle Nicole @ Pearl Street Warehouse 5/2/25
May 3, 2025, 2:54:22 PM	https://photos.google.com/share/AF1QipNwu1KEAQX-fJ_ma6C1TQ3T-MPdYb7eTx1wV00haRe585P7y25_vSDFruIsMhFpHA/photo/AF1QipNmCilow3HfMyKzh8fMnnJGIwXekhx571vKBGbL?key=cWhvRnlpQXdoaG52aTFwTjQ5LUNGMFBTeGk3Z2Zn	Brandon Miller @ Pearl Street | Warehouse 5/2/25
May 9, 2025, 9:31:06 PM	https://photos.google.com/share/AF1QipNwu1KEAQX-fJ_ma6C1TQ3T-MPdYb7eTx1wV00haRe585P7y25_vSDFruIsMhFpHA/photo/AF1QipPWyABmkpJb62f5XJt0NjWJEKTwJ2gtzrOqq9sT?key=cWhvRnlpQXdoaG52aTFwTjQ5LUNGMFBTeGk3Z2Zn	Larkin Poe at 9:30 Club 5/9/25
May 15, 2025, 7:27:30 PM	https://photos.google.com/share/AF1QipNwu1KEAQX-fJ_ma6C1TQ3T-MPdYb7eTx1wV00haRe585P7y25_vSDFruIsMhFpHA/photo/AF1QipPhu-vwmQVH_Xnhfp1cnbA1fuZTeHCP7UQG0okA?key=cWhvRnlpQXdoaG52aTFwTjQ5LUNGMFBTeGk3Z2Zn	Ally Venable @ Ram's Head Live On Stage 5/14/25
Jun 14, 2025, 7:53:39 PM	https://photos.google.com/share/AF1QipNwu1KEAQX-fJ_ma6C1TQ3T-MPdYb7eTx1wV00haRe585P7y25_vSDFruIsMhFpHA/photo/AF1QipNL5BBTKE4ZWm8S8ySbbv9jwXiDQu6MF3puzTNb?key=cWhvRnlpQXdoaG52aTFwTjQ5LUNGMFBTeGk3Z2Zn	The Heavy Heavy - William Turner and Georgie Fuller @ The Atlantis 5/13/25
Jul 14, 2025, 2:47:22 AM	https://photos.google.com/share/AF1QipNwu1KEAQX-fJ_ma6C1TQ3T-MPdYb7eTx1wV00haRe585P7y25_vSDFruIsMhFpHA/photo/AF1QipPdYM6KSBoHSS4UZPRgHvVE-vt2XfvAnGGNe73E?key=cWhvRnlpQXdoaG52aTFwTjQ5LUNGMFBTeGk3Z2Zn	JP Soars at JV's Music Room 7/13/25
Jul 19, 2025, 1:46:14 AM	https://photos.google.com/share/AF1QipNwu1KEAQX-fJ_ma6C1TQ3T-MPdYb7eTx1wV00haRe585P7y25_vSDFruIsMhFpHA/photo/AF1QipM0dZWiYz6LlM-izqhUgapc7wffBfJ3vc3mRwrZ?key=cWhvRnlpQXdoaG52aTFwTjQ5LUNGMFBTeGk3Z2Zn	Jax Hollow & Taylor Tuke @ Ram's Head Live On Stage 7/17/25
Jul 22, 2025, 4:43:06 PM	https://photos.google.com/share/AF1QipNwu1KEAQX-fJ_ma6C1TQ3T-MPdYb7eTx1wV00haRe585P7y25_vSDFruIsMhFpHA/photo/AF1QipOxBDablxhmD8QjifqMbBoXK6QV1mKP_ysa4Exs?key=cWhvRnlpQXdoaG52aTFwTjQ5LUNGMFBTeGk3Z2Zn	Amythyst Kiah @ Jammin' Java 7/21/25
Aug 4, 2025, 1:43:00 PM	https://photos.google.com/share/AF1QipNwu1KEAQX-fJ_ma6C1TQ3T-MPdYb7eTx1wV00haRe585P7y25_vSDFruIsMhFpHA/photo/AF1QipNBJqblam1ov8JD35ED9S-TqSgKxg5Lul3LGxjn?key=cWhvRnlpQXdoaG52aTFwTjQ5LUNGMFBTeGk3Z2Zn	Eric Johansen @ Jammin' Java 8/3/25
Aug 20, 2025, 2:22:17 AM	https://photos.google.com/share/AF1QipNwu1KEAQX-fJ_ma6C1TQ3T-MPdYb7eTx1wV00haRe585P7y25_vSDFruIsMhFpHA/photo/AF1QipP1C-Nyh5dcc-SixC79bgPHP8HprD9sjOkQEMaz?key=cWhvRnlpQXdoaG52aTFwTjQ5LUNGMFBTeGk3Z2Zn	D.K. Harrell @ Jammin' Java 8/19/25
Sep 24, 2025, 11:23:17 AM	https://photos.google.com/share/AF1QipNwu1KEAQX-fJ_ma6C1TQ3T-MPdYb7eTx1wV00haRe585P7y25_vSDFruIsMhFpHA/photo/AF1QipOmz1ZydM94Y6xIbAsDAnOSP6PXowzhN7nGe5IU?key=cWhvRnlpQXdoaG52aTFwTjQ5LUNGMFBTeGk3Z2Zn	Dave Barnes of Bywater Call @ Pearl Street Warehouse 9/24/25
Sep 24, 2025, 11:23:17 AM	https://photos.google.com/share/AF1QipNwu1KEAQX-fJ_ma6C1TQ3T-MPdYb7eTx1wV00haRe585P7y25_vSDFruIsMhFpHA/photo/AF1QipPBm1T2ZQTvChWl5GBk5bk_zsU-a-HSaPKD-J-x?key=cWhvRnlpQXdoaG52aTFwTjQ5LUNGMFBTeGk3Z2Zn	Meghan Parnell of Bywater Call @ Pearl Street Warehouse 9/24/25
Oct 11, 2025, 1:13:05 AM	https://photos.google.com/share/AF1QipNwu1KEAQX-fJ_ma6C1TQ3T-MPdYb7eTx1wV00haRe585P7y25_vSDFruIsMhFpHA/photo/AF1QipNIPwuZl2fAvQIJHjhP7dq8-IJyByX8opYBLDcj?key=cWhvRnlpQXdoaG52aTFwTjQ5LUNGMFBTeGk3Z2Zn	Judith Hill (again) @ Hamilton Live 10/8/25
Oct 17, 2025, 9:26:26 PM	https://photos.google.com/share/AF1QipNwu1KEAQX-fJ_ma6C1TQ3T-MPdYb7eTx1wV00haRe585P7y25_vSDFruIsMhFpHA/photo/AF1QipPoR-BF4vFi7bK8pHXy8973MgsVjHZNj-b9EzKg?key=cWhvRnlpQXdoaG52aTFwTjQ5LUNGMFBTeGk3Z2Zn	Jackie Venson (again) @ Hamilton Live 10/15/25
Nov 5, 2025, 3:45:42 AM	https://photos.google.com/share/AF1QipNwu1KEAQX-fJ_ma6C1TQ3T-MPdYb7eTx1wV00haRe585P7y25_vSDFruIsMhFpHA/photo/AF1QipMLDbfirRLvWGnfAHJV9jlOj0FeAuaGluqCRB4C?key=cWhvRnlpQXdoaG52aTFwTjQ5LUNGMFBTeGk3Z2Zn	the incomparable Jon Batiste @ The Anthem 10/31/25
Nov 9, 2025, 10:55:04 PM	https://photos.google.com/share/AF1QipNwu1KEAQX-fJ_ma6C1TQ3T-MPdYb7eTx1wV00haRe585P7y25_vSDFruIsMhFpHA/photo/AF1QipNpPdlsTkjchUlAXweBaRWsPP-KgdPiOGZJuAAF?key=cWhvRnlpQXdoaG52aTFwTjQ5LUNGMFBTeGk3Z2Zn	Stageside with Luther Dickinson of North Mississippi All-Stars. Joey Williams in the background @ The Barns at Wolf Trap 11/8/25
Nov 15, 2025, 12:20:22 AM	https://photos.google.com/share/AF1QipNwu1KEAQX-fJ_ma6C1TQ3T-MPdYb7eTx1wV00haRe585P7y25_vSDFruIsMhFpHA/photo/AF1QipNJJEsskMiktUSqkJQGGGAhAw9aBLkaepim5Xng?key=cWhvRnlpQXdoaG52aTFwTjQ5LUNGMFBTeGk3Z2Zn	The Lone Bellow (again) @ Union Stage DC 11/14/25
Feb 20, 2026, 2:43:16 AM	https://photos.google.com/share/AF1QipNwu1KEAQX-fJ_ma6C1TQ3T-MPdYb7eTx1wV00haRe585P7y25_vSDFruIsMhFpHA/photo/AF1QipMdYUYotEb2HRWudzfqTwrM_ONnc5n50E41n2Qo?key=cWhvRnlpQXdoaG52aTFwTjQ5LUNGMFBTeGk3Z2Zn	Mohini Dey @ Birchmere 2/19/26
Feb 22, 2026, 3:37:18 AM	https://photos.google.com/share/AF1QipNwu1KEAQX-fJ_ma6C1TQ3T-MPdYb7eTx1wV00haRe585P7y25_vSDFruIsMhFpHA/photo/AF1QipPGHyM3bJucxu2ninCAvKnlOIjE5ctHT6RqQgan?key=cWhvRnlpQXdoaG52aTFwTjQ5LUNGMFBTeGk3Z2Zn	Matteo Mancuso @ Hamilton Live 2/21/26
Feb 27, 2026, 5:34:08 PM	https://photos.google.com/share/AF1QipNwu1KEAQX-fJ_ma6C1TQ3T-MPdYb7eTx1wV00haRe585P7y25_vSDFruIsMhFpHA/photo/AF1QipNmNG-4Njpyepxhh92wwYfMiI9KKvaEameWgzxC?key=cWhvRnlpQXdoaG52aTFwTjQ5LUNGMFBTeGk3Z2Zn	Billy Gibbons and the BFGs (Chris Layton, Mike Flanigin) @ Birchmere 2/23/26
Mar 8, 2026, 2:02:18 AM	https://photos.google.com/share/AF1QipNwu1KEAQX-fJ_ma6C1TQ3T-MPdYb7eTx1wV00haRe585P7y25_vSDFruIsMhFpHA/photo/AF1QipOio_dAUeh915f7lkTME7sOe5eLnNp7WmlxPCbY?key=cWhvRnlpQXdoaG52aTFwTjQ5LUNGMFBTeGk3Z2Zn	Albert Castiglia (again) @ Rams Head 3/7/26. expert photo by Lary Chinowsky
Mar 16, 2026, 12:34:25 AM	https://photos.google.com/share/AF1QipNwu1KEAQX-fJ_ma6C1TQ3T-MPdYb7eTx1wV00haRe585P7y25_vSDFruIsMhFpHA/photo/AF1QipNoeU1kedn90tmktx6Ds7_QyBosXNVd7jIYqFrr?key=cWhvRnlpQXdoaG52aTFwTjQ5LUNGMFBTeGk3Z2Zn	Sue Foley (again) @ Hamilton Live 3/11/26  | One Guitar Woman tour for Women's History Month
Mar 21, 2026, 2:57:17 PM	https://photos.google.com/share/AF1QipNwu1KEAQX-fJ_ma6C1TQ3T-MPdYb7eTx1wV00haRe585P7y25_vSDFruIsMhFpHA/photo/AF1QipOtrte7inCSux4IimPmmnQFr_aQjYEZmh1h3CYa?key=cWhvRnlpQXdoaG52aTFwTjQ5LUNGMFBTeGk3Z2Zn	Danielle Nicole (again) and Brandon Miller (again) @ Hamilton Live 3/20/26
Mar 21, 2026, 10:20:52 PM	https://photos.google.com/share/AF1QipNwu1KEAQX-fJ_ma6C1TQ3T-MPdYb7eTx1wV00haRe585P7y25_vSDFruIsMhFpHA/photo/AF1QipMry9xrJJswLfoqueYuWwF_5V4lLdbtcSMMxxb6?key=cWhvRnlpQXdoaG52aTFwTjQ5LUNGMFBTeGk3Z2Zn	ZZ Ward (again) @ Birchmere 3/21/26
Mar 29, 2026, 6:42:03 PM	https://photos.google.com/share/AF1QipNwu1KEAQX-fJ_ma6C1TQ3T-MPdYb7eTx1wV00haRe585P7y25_vSDFruIsMhFpHA/photo/AF1QipNOMXDgtSn3RohK0dpzHRQ48Tjwdn6sVPrwPJTy?key=cWhvRnlpQXdoaG52aTFwTjQ5LUNGMFBTeGk3Z2Zn	Joanne Shaw Taylor & Shane Saunders @ Ram's Head 3/28/26 (photobomb, JST doesn't stick around for fan photos)
ar 29, 2026, Sun 8:51 PM	https://photos.google.com/share/AF1QipNwu1KEAQX-fJ_ma6C1TQ3T-MPdYb7eTx1wV00haRe585P7y25_vSDFruIsMhFpHA/photo/AF1QipN8EZU803eHqZBNwFkvYlSGAqDGOgUgdYq0GMFN?key=cWhvRnlpQXdoaG52aTFwTjQ5LUNGMFBTeGk3Z2Zn	Selwyn Birchwood (again) @ Collective Encore 2026-03-29
Apr 11, 2026, Sat 9:46 PM	https://photos.google.com/share/AF1QipNwu1KEAQX-fJ_ma6C1TQ3T-MPdYb7eTx1wV00haRe585P7y25_vSDFruIsMhFpHA/photo/AF1QipPo3JvhfhOuYwLhI5JQz_BA5I9MTw2fjBlnDlXH?key=cWhvRnlpQXdoaG52aTFwTjQ5LUNGMFBTeGk3Z2Zn	Jake Xerxes Fussell (again) @ Union Stage 4/11/26
Apr 12, 2026, Sun 8:45 PM	https://photos.google.com/share/AF1QipNwu1KEAQX-fJ_ma6C1TQ3T-MPdYb7eTx1wV00haRe585P7y25_vSDFruIsMhFpHA/photo/AF1QipOXCDUEvViNlpnBuXjcU0pTUkJ_yuVdAH2Df6fm?key=cWhvRnlpQXdoaG52aTFwTjQ5LUNGMFBTeGk3Z2Zn	Margaret Glaspy @ 9:30 Club 4/12/26 supporting Glen Hansard
Apr 19, 2026, Sun 9:59 PM	https://photos.google.com/share/AF1QipNwu1KEAQX-fJ_ma6C1TQ3T-MPdYb7eTx1wV00haRe585P7y25_vSDFruIsMhFpHA/photo/AF1QipOECpqkD6ZxJe6eufkNz-gJhazXS8C1Gn1-jCkn?key=cWhvRnlpQXdoaG52aTFwTjQ5LUNGMFBTeGk3Z2Zn	Tommy Castro @ Rams Head 4/19/26 - he looked at my T-Shirt and said "You've got good taste. I love those kids" (he's 71)
Apr 20, 2026, Mon 9:36 PM	https://photos.google.com/share/AF1QipNwu1KEAQX-fJ_ma6C1TQ3T-MPdYb7eTx1wV00haRe585P7y25_vSDFruIsMhFpHA/photo/AF1QipN7nxacNNJJAVfz3JrZLOGY2YlWr-4IYa2RjDMM?key=cWhvRnlpQXdoaG52aTFwTjQ5LUNGMFBTeGk3Z2Zn	Ally Venable (again) @ Rams Head 4/20/26
